date, away, home, away_score, home_score, home_sp, away_sp ,net_score,home_sp_stat,away_sp_stat,win
20230821,SFN,PHI,4,10,Aaron Nola,Scott Alexander,6,2.74,2.32,1
20230821,SLN,PIT,1,11,Thomas Hatch,Drew Rom,10,10.31,,1
20230821,MIA,SDN,2,6,Michael Wacha,Ryan Weathers,4,4.56,3.8,1
20230821,SEA,CHA,14,2,Touki Toussaint,Luis Castillo,-12,4.02,3.31,0
20230821,CHN,DET,7,6,Alex Faedo,Javier Assad,-1,5.53,4.49,0
20230821,BOS,HOU,4,9,Cristian Javier,James Paxton,5,2.43,,1
20230821,KCA,OAK,4,6,Paul Blackburn,Tucker Davidson,2,4.14,4.84,1
20230822,TEX,ARI,3,6,Zac Gallen,Jon Gray,3,3.17,3.59,1
20230822,NYN,ATL,2,3,Bryce Elder,Tylor Megill,1,4.25,4.31,1
20230822,MIN,MIL,3,7,Wade Miley,Bailey Ober,4,3.89,4.71,1
20230822,SFN,PHI,3,4,Taijuan Walker,Kyle Harrison,1,3.94,,1
20230822,SLN,PIT,3,6,Johan Oviedo,Adam Wainwright,3,3.17,4.53,1
20230822,MIA,SDN,3,0,Blake Snell,Jesus Luzardo,-3,3.19,3.39,0
20230822,CIN,ANA,4,3,Lucas Giolito,Graham Ashcraft,-1,4.23,4.02,0
20230822,TOR,BAL,6,3,Grayson Rodriguez,Yusei Kikuchi,-3,,5.63,0
20230822,SEA,CHA,6,3,Mike Clevinger,Bryan Woo,-3,4.65,,0
20230822,LAN,CLE,3,8,Noah Syndergaard,Bobby Miller,5,4.43,,1
20230822,CHN,DET,6,8,Reese Olson,Drew Smyly,2,,4.17,1
20230822,BOS,HOU,3,7,Justin Verlander,Tanner Houck,4,2.66,3.86,1
20230822,WAS,NYA,2,1,Carlos Rodon,Josiah Gray,-1,2.64,4.25,0
20230822,KCA,OAK,4,5,Dany Jimenez,Angel Zerpa,1,2.81,7.59,1
20230822,COL,TBA,4,12,Zack Littell,Ty Blach,8,3.64,4.08,1
20230823,NYN,ATL,0,7,Charlie Morton,Jose Quintana,7,4.11,3.86,1
20230823,MIN,MIL,7,8,Corbin Burnes,Kenta Maeda,1,3.05,,1
20230823,SFN,PHI,8,6,Michael Lorenzen,Alex Cobb,-2,3.91,3.15,0
20230823,SLN,PIT,6,4,Luis Ortiz,Zack Thompson,-2,,3.72,0
20230823,MIA,SDN,0,4,Seth Lugo,Sandy Alcantara,4,3.46,2.9,1
20230823,CIN,ANA,9,4,Shohei Ohtani,Andrew Abbott,-5,2.68,,0
20230823,CIN,ANA,7,3,Reid Detmers,Lyon Richardson,-4,4.05,,0
20230823,TOR,BAL,0,7,Dean Kremer,Kevin Gausman,7,4.49,3.34,1
20230823,SEA,CHA,4,5,Michael Kopech,George Kirby,1,3.94,3.31,1
20230823,LAN,CLE,6,1,Will Smith,(),-5,3.57,,0
20230823,CHN,DET,6,4,Tarik Skubal,Jameson Taillon,-2,3.31,4.2,0
20230823,BOS,HOU,7,5,Jose Urquidy,Chris Sale,-2,4.56,4.08,0
20230823,WAS,NYA,1,9,Luis Severino,MacKenzie Gore,8,2.94,5.21,1
20230823,KCA,OAK,4,0,Adrian Martinez,Cole Ragans,-4,5.38,4.78,0
20230823,COL,TBA,5,6,Aaron Civale,Austin Gomber,1,3.8,4.59,1
20230824,CIN,ARI,2,3,Merrill Kelly,Brandon Williamson,1,3.62,,1
20230824,CHN,PIT,5,4,Rob Zastryzny,Justin Steele,-1,1.89,3.59,0
20230824,TOR,BAL,3,5,Kyle Gibson,Jose Berrios,2,4.46,5.11,1
20230824,OAK,CHA,8,5,Jesse Scholtens,Ken Waldichuk,-3,,4.59,0
20230824,LAN,CLE,9,3,Gavin Williams,Caleb Ferguson,-6,,3.05,0
20230824,BOS,HOU,17,1,J. P. France,Brayan Bello,-16,,3.8,0
20230824,TEX,MIN,5,7,Pablo Lopez,Andrew Heaney,2,3.75,3.39,1
20230824,WAS,NYA,6,5,Michael King,Patrick Corbin,-1,2.83,6.41,0
20230824,COL,TBA,3,5,Shawn Armstrong,Peter Lambert,2,3.27,,1
20230825,CIN,ARI,8,10,Brandon Pfaadt,Hunter Greene,2,,4,1
20230825,WAS,MIA,7,4,Braxton Garrett,Joan Adon,-3,4.05,6.01,0
20230825,SDN,MIL,3,7,Brandon Woodruff,Yu Darvish,4,3.15,3.49,1
20230825,ANA,NYN,3,1,Kodai Senga,Patrick Sandoval,-2,,3.91,0
20230825,SLN,PHI,2,7,Cristopher Sanchez,Miles Mikolas,5,4.28,3.89,1
20230825,CHN,PIT,1,2,Mitch Keller,Kyle Hendricks,1,4.23,5.07,1
20230825,ATL,SFN,5,1,Logan Webb,Spencer Strider,-4,3.59,2.39,0
20230825,COL,BAL,4,5,Cole Irvin,Kyle Freeland,1,4.4,5.14,1
20230825,LAN,BOS,7,4,Kutter Crawford,Lance Lynn,-3,4.62,3.62,0
20230825,OAK,CHA,12,4,Dylan Cease,Zach Neal,-8,2.7,,0
20230825,HOU,DET,1,4,Matt Manning,Framber Valdez,3,3.97,3.31,1
20230825,TEX,MIN,2,12,Sonny Gray,Dane Dunning,10,3.67,4.49,1
20230825,KCA,SEA,5,7,Bryce Miller,Brady Singer,2,,3.97,1
20230825,NYA,TBA,6,2,Zach Eflin,Gerrit Cole,-4,3.27,3.31,0
20230825,CLE,TOR,5,2,Chris Bassitt,Tanner Bibee,-3,3.46,,0
20230826,CIN,ARI,8,7,Zach Davies,Fernando Cruz,-1,4.56,3.34,0
20230826,WAS,MIA,3,2,Eury Perez,Jake Irvin,-1,,,0
20230826,SDN,MIL,4,5,Freddy Peralta,Pedro Avila,1,2.7,6.17,1
20230826,ANA,NYN,5,3,Carlos Carrasco,Chase Silseth,-2,4.08,6.61,0
20230826,SLN,PHI,1,12,Zack Wheeler,Dakota Hudson,11,3.1,5.01,1
20230826,CHN,PIT,10,6,Colin Selby,Jordan Wicks,-4,,,0
20230826,ATL,SFN,7,3,Ryan Walker,Max Fried,-4,,2.85,0
20230826,COL,BAL,4,5,Kyle Bradish,Chris Flexen,1,4.49,4.62,1
20230826,LAN,BOS,5,8,James Paxton,Julio Urias,3,,2.81,1
20230826,OAK,CHA,2,6,Touki Toussaint,JP Sears,4,4.02,4.49,1
20230826,HOU,DET,9,2,Eduardo Rodriguez,Hunter Brown,-7,4.2,2.96,0
20230826,TEX,MIN,6,2,Joe Ryan,Max Scherzer,-4,3.57,2.87,0
20230826,KCA,SEA,2,15,Logan Gilbert,Jordan Lyles,13,4.11,4.94,1
20230826,NYA,TBA,0,3,Tyler Glasnow,Clarke Schmidt,3,5.75,3.51,1
20230826,CLE,TOR,3,8,Hyun-Jin Ryu,Logan Allen,5,,6.37,1
20230827,CIN,ARI,2,5,Slade Cecconi,Graham Ashcraft,3,,4.02,1
20230827,WAS,MIA,1,2,J.T. Chargois,Trevor Williams,1,,3.67,1
20230827,SDN,MIL,6,10,Adrian Houser,Michael Wacha,4,4.94,4.56,1
20230827,ANA,NYN,2,3,David Peterson,Griffin Canning,1,3.94,,1
20230827,SLN,PHI,0,3,Aaron Nola,Drew Rom,3,2.74,,1
20230827,CHN,PIT,10,1,Bailey Falter,Javier Assad,-9,4.62,4.49,0
20230827,ATL,SFN,5,8,Tristan Beck,Jared Shuster,3,,,1
20230827,COL,BAL,4,3,Jack Flaherty,Ty Blach,-1,4.94,4.08,0
20230827,LAN,BOS,7,4,Tanner Houck,Caleb Ferguson,-3,3.86,3.05,0
20230827,OAK,CHA,1,6,Mike Clevinger,Paul Blackburn,5,4.65,4.14,1
20230827,HOU,DET,17,4,Alex Faedo,Justin Verlander,-13,5.53,2.66,0
20230827,TEX,MIN,6,7,Bailey Ober,Jordan Montgomery,1,4.71,4,1
20230827,KCA,SEA,2,3,Luis Castillo,Alec Marsh,1,3.31,,1
20230827,NYA,TBA,4,7,Zack Littell,Carlos Rodon,3,3.64,2.64,1
20230827,CLE,TOR,10,7,Yusei Kikuchi,Noah Syndergaard,-3,5.63,4.43,0
20230828,MIL,CHN,6,2,Jameson Taillon,Wade Miley,-4,4.2,3.89,0
20230828,ATL,COL,14,4,Austin Gomber,Bryce Elder,-10,4.59,4.25,0
20230828,ARI,LAN,4,7,Bobby Miller,Zac Gallen,3,,3.17,1
20230828,TEX,NYN,4,3,Tylor Megill,Jon Gray,-1,4.31,3.59,0
20230828,ANA,PHI,4,6,Taijuan Walker,Lucas Giolito,2,3.94,4.23,1
20230828,CIN,SFN,1,4,Kyle Harrison,Andrew Abbott,3,,,1
20230828,SDN,SLN,4,1,Adam Wainwright,Blake Snell,-3,4.53,3.19,0
20230828,CHA,BAL,0,9,Grayson Rodriguez,Michael Kopech,9,,3.94,1
20230828,HOU,BOS,13,5,Chris Sale,Cristian Javier,-8,4.08,2.43,0
20230828,NYA,DET,4,1,Reese Olson,Luis Severino,-3,,2.94,0
20230828,PIT,KCA,5,0,Zack Greinke,Johan Oviedo,-5,4.78,3.17,0
20230828,CLE,MIN,6,10,Kenta Maeda,Xzavion Curry,4,,6.66,1
20230828,OAK,SEA,0,7,Bryan Woo,Kyle Muller,7,,5.49,1
20230828,WAS,TOR,3,6,Kevin Gausman,Josiah Gray,3,3.34,4.25,1
20230829,MIL,CHN,0,1,Justin Steele,Corbin Burnes,1,3.59,3.05,1
20230829,ATL,COL,3,1,Peter Lambert,Charlie Morton,-2,,4.11,0
20230829,ARI,LAN,1,9,Clayton Kershaw,Merrill Kelly,8,2.51,3.62,1
20230829,TBA,MIA,11,2,Sandy Alcantara,Aaron Civale,-9,2.9,3.8,0
20230829,TEX,NYN,2,1,Jose Quintana,Andrew Heaney,-1,3.86,3.39,0
20230829,ANA,PHI,7,12,Michael Lorenzen,Tyler Anderson,5,3.91,3.1,1
20230829,CIN,SFN,1,6,Alex Cobb,Brandon Williamson,5,3.15,,1
20230829,SDN,SLN,5,6,Zack Thompson,Seth Lugo,1,3.72,3.46,1
20230829,CHA,BAL,3,9,Dean Kremer,Jesse Scholtens,6,4.49,,1
20230829,HOU,BOS,6,2,Brayan Bello,J. P. France,-4,3.8,,0
20230829,NYA,DET,4,2,Tarik Skubal,Michael King,-2,3.31,2.83,0
20230829,PIT,KCA,6,3,Cole Ragans,Colin Selby,-3,4.78,,0
20230829,CLE,MIN,4,2,Pablo Lopez,Gavin Williams,-2,3.75,,0
20230829,OAK,SEA,3,1,Luke Weaver,Ken Waldichuk,-2,5.45,4.59,0
20230829,WAS,TOR,5,4,Jose Berrios,MacKenzie Gore,-1,5.11,5.21,0
20230830,MIL,CHN,2,3,Kyle Hendricks,Brandon Woodruff,1,5.07,3.15,1
20230830,ATL,COL,7,3,Kyle Freeland,Darius Vines,-4,5.14,,0
20230830,ARI,LAN,0,7,Ryan Pepiot,Brandon Pfaadt,7,4.31,,1
20230830,TBA,MIA,3,0,Jesus Luzardo,Zach Eflin,-3,3.39,3.27,0
20230830,TEX,NYN,5,6,Denyi Reyes,Dane Dunning,1,2.22,4.49,1
20230830,ANA,PHI,10,8,Cristopher Sanchez,Reid Detmers,-2,4.28,4.05,0
20230830,CIN,SFN,4,1,Logan Webb,Hunter Greene,-3,3.59,4,0
20230830,SDN,SLN,4,5,Miles Mikolas,Rich Hill,1,3.89,4.08,1
20230830,CHA,BAL,10,5,Kyle Gibson,Dylan Cease,-5,4.46,2.7,0
20230830,HOU,BOS,7,4,Kutter Crawford,Framber Valdez,-3,4.62,3.31,0
20230830,NYA,DET,6,2,Brendan White,Gerrit Cole,-4,,3.31,0
20230830,PIT,KCA,4,1,Angel Zerpa,Andre Jackson,-3,7.59,3.36,0
20230830,CLE,MIN,5,2,Sonny Gray,Tanner Bibee,-3,3.67,,0
20230830,OAK,SEA,4,5,Bryce Miller,Zach Neal,1,,,1
20230830,WAS,TOR,0,7,Chris Bassitt,Patrick Corbin,7,3.46,6.41,1
20230831,ATL,LAN,8,7,Lance Lynn,Spencer Strider,-1,3.62,2.39,0
20230831,SFN,SDN,7,2,Pedro Avila,Jake Junis,-5,6.17,,0
20230831,MIA,WAS,6,1,Joan Adon,Braxton Garrett,-5,6.01,4.05,0
20230831,NYA,DET,3,4,Matt Manning,Clarke Schmidt,1,3.97,3.51,1
20230901,BAL,ARI,2,4,Zach Davies,Cole Irvin,2,4.56,4.4,1
20230901,CHN,CIN,6,2,Graham Ashcraft,Jordan Wicks,-4,4.02,,0
20230901,CHN,CIN,2,3,Lyon Richardson,Jose Cuas,1,,4.31,1
20230901,TOR,COL,13,9,Chris Flexen,Hyun-Jin Ryu,-4,4.62,,0
20230901,ATL,LAN,6,3,Julio Urias,Max Fried,-3,2.81,2.85,0
20230901,PHI,MIL,5,7,Freddy Peralta,Zack Wheeler,2,2.7,3.1,1
20230901,SEA,NYN,1,2,Kodai Senga,Logan Gilbert,1,,4.11,1
20230901,SFN,SDN,3,7,Michael Wacha,Tristan Beck,4,4.56,,1
20230901,PIT,SLN,4,2,Dakota Hudson,Mitch Keller,-2,5.01,4.23,0
20230901,MIA,WAS,8,5,Jake Irvin,Eury Perez,-3,,,0
20230901,DET,CHA,4,2,Touki Toussaint,Eduardo Rodriguez,-2,4.02,4.2,0
20230901,TBA,CLE,2,3,Cal Quantrill,Tyler Glasnow,1,4.31,5.75,1
20230901,NYA,HOU,6,2,Justin Verlander,Carlos Rodon,-4,2.66,2.64,0
20230901,BOS,KCA,2,13,Jordan Lyles,James Paxton,11,4.94,,1
20230901,ANA,OAK,2,9,JP Sears,Patrick Sandoval,7,4.49,3.91,1
20230901,MIN,TEX,5,1,Max Scherzer,Joe Ryan,-4,2.87,3.57,0
20230902,BAL,ARI,7,3,Slade Cecconi,Kyle Bradish,-4,,4.49,0
20230902,CHN,CIN,1,2,Andrew Abbott,Javier Assad,1,,4.49,1
20230902,TOR,COL,7,8,Ty Blach,Yusei Kikuchi,1,4.08,5.63,1
20230902,ATL,LAN,4,2,Emmet Sheehan,Bryce Elder,-2,,4.25,0
20230902,PHI,MIL,5,7,Colin Rea,Aaron Nola,2,,2.74,1
20230902,SEA,NYN,8,7,David Peterson,Luis Castillo,-1,3.94,3.31,0
20230902,SFN,SDN,1,6,Blake Snell,Kyle Harrison,5,3.19,,1
20230902,PIT,SLN,7,6,Drew Rom,Thomas Hatch,-1,,10.31,0
20230902,MIA,WAS,11,5,Trevor Williams,Johnny Cueto,-6,3.67,4.02,0
20230902,DET,CHA,10,0,Mike Clevinger,Reese Olson,-10,4.65,,0
20230902,TBA,CLE,6,7,Logan Allen,Zack Littell,1,6.37,3.64,1
20230902,NYA,HOU,5,4,Hunter Brown,Luis Severino,-1,2.96,2.94,0
20230902,BOS,KCA,9,5,Alec Marsh,Tanner Houck,-4,,3.86,0
20230902,ANA,OAK,1,2,Paul Blackburn,Griffin Canning,1,4.14,,1
20230902,MIN,TEX,9,7,Jordan Montgomery,Dallas Keuchel,-2,4,5.49,0
20230903,BAL,ARI,8,5,Zac Gallen,Jack Flaherty,-3,3.17,4.94,0
20230903,CHN,CIN,15,7,Carson Spiers,Jameson Taillon,-8,,4.2,0
20230903,TOR,COL,7,5,Chase Anderson,Kevin Gausman,-2,3.75,3.34,0
20230903,ATL,LAN,1,3,Bobby Miller,Charlie Morton,2,,4.11,1
20230903,PHI,MIL,4,2,Wade Miley,Ranger Suarez,-2,3.89,3.78,0
20230903,SEA,NYN,3,6,Tylor Megill,George Kirby,3,4.31,3.31,1
20230903,SFN,SDN,0,4,Seth Lugo,Alex Cobb,4,3.46,3.15,1
20230903,PIT,SLN,4,6,Zack Thompson,Johan Oviedo,2,3.72,3.17,1
20230903,MIA,WAS,6,4,Josiah Gray,Sandy Alcantara,-2,4.25,2.9,0
20230903,DET,CHA,3,2,Michael Kopech,Tarik Skubal,-1,3.94,3.31,0
20230903,TBA,CLE,6,2,Xzavion Curry,Taj Bradley,-4,6.66,,0
20230903,NYA,HOU,6,1,Cristian Javier,Michael King,-5,2.43,2.83,0
20230903,BOS,KCA,7,3,Taylor Clarke,Chris Sale,-4,3.15,4.08,0
20230903,ANA,OAK,6,10,Kyle Muller,Tyler Anderson,4,5.49,3.1,1
20230903,MIN,TEX,5,6,Jon Gray,Kenta Maeda,1,3.59,,1
20230904,COL,ARI,2,4,Merrill Kelly,Peter Lambert,2,3.62,,1
20230904,SFN,CHN,0,5,Justin Steele,Logan Webb,5,3.59,3.59,1
20230904,SEA,CIN,3,6,Tejay Antone,Bryan Woo,3,,,1
20230904,MIL,PIT,2,4,Luis Ortiz,Corbin Burnes,2,,3.05,1
20230904,PHI,SDN,9,7,Rich Hill,Taijuan Walker,-2,4.08,3.94,0
20230904,BAL,ANA,6,3,Kenny Rosenberg,Grayson Rodriguez,-3,3.97,,0
20230904,MIN,CLE,20,6,Lucas Giolito,Pablo Lopez,-14,4.23,3.75,0
20230904,CHA,KCA,1,12,Cole Ragans,Jesse Scholtens,11,4.78,,1
20230904,TOR,OAK,6,5,Luis Medina,Jose Berrios,-1,,5.11,0
20230904,BOS,TBA,7,3,Aaron Civale,Brayan Bello,-4,3.8,3.8,0
20230904,HOU,TEX,13,6,Andrew Heaney,J. P. France,-7,3.39,,0
20230905,COL,ARI,3,2,Brandon Pfaadt,Kyle Freeland,-1,,5.14,0
20230905,SLN,ATL,10,6,Mike Soroka,Miles Mikolas,-4,,3.89,0
20230905,SFN,CHN,8,11,Kyle Hendricks,Ryan Walker,3,5.07,,1
20230905,SEA,CIN,6,7,Connor Phillips,Bryce Miller,1,,,1
20230905,LAN,MIA,3,6,Jesus Luzardo,Clayton Kershaw,3,3.39,2.51,1
20230905,MIL,PIT,7,3,Andre Jackson,Brandon Woodruff,-4,3.36,3.15,0
20230905,PHI,SDN,0,8,Pedro Avila,Michael Lorenzen,8,6.17,3.91,1
20230905,NYN,WAS,11,5,Patrick Corbin,Jose Quintana,-6,6.41,3.86,0
20230905,BAL,ANA,5,4,Reid Detmers,Dean Kremer,-1,4.05,4.49,0
20230905,MIN,CLE,8,3,Tanner Bibee,Sonny Gray,-5,,3.67,0
20230905,CHA,KCA,6,7,Brady Singer,Dylan Cease,1,3.97,2.7,1
20230905,DET,NYA,1,5,Gerrit Cole,Alex Faedo,4,3.31,5.53,1
20230905,TOR,OAK,7,1,Ken Waldichuk,Chris Bassitt,-6,4.59,3.46,0
20230905,BOS,TBA,6,8,Zach Eflin,Kutter Crawford,2,3.27,4.62,1
20230905,HOU,TEX,14,1,Nathan Eovaldi,Framber Valdez,-13,4.31,3.31,0
20230906,COL,ARI,5,12,Zach Davies,Chris Flexen,7,4.56,4.62,1
20230906,SLN,ATL,11,6,Spencer Strider,Dakota Hudson,-5,2.39,5.01,0
20230906,SFN,CHN,2,8,Jordan Wicks,Alex Wood,6,,4,1
20230906,SEA,CIN,8,4,Lyon Richardson,Logan Gilbert,-4,,4.11,0
20230906,LAN,MIA,4,11,J.T. Chargois,Lance Lynn,7,,3.62,1
20230906,MIL,PIT,4,5,Colin Selby,Freddy Peralta,1,,2.7,1
20230906,PHI,SDN,5,1,Michael Wacha,Zack Wheeler,-4,4.56,3.1,0
20230906,NYN,WAS,2,3,Joan Adon,Jose Butto,1,6.01,6.33,1
20230906,BAL,ANA,10,3,Patrick Sandoval,Kyle Gibson,-7,3.91,4.46,0
20230906,MIN,CLE,1,2,Gavin Williams,Joe Ryan,1,,3.57,1
20230906,CHA,KCA,6,4,Jordan Lyles,Touki Toussaint,-2,4.94,4.02,0
20230906,DET,NYA,3,4,Clarke Schmidt,Matt Manning,1,3.51,3.97,1
20230906,TOR,OAK,2,5,JP Sears,Hyun-Jin Ryu,3,4.49,,1
20230906,BOS,TBA,1,3,Tyler Glasnow,Nick Pivetta,2,5.75,4.65,1
20230906,HOU,TEX,12,3,Max Scherzer,Justin Verlander,-9,2.87,2.66,0
20230907,SLN,ATL,5,8,Max Fried,Adam Wainwright,3,2.85,4.53,1
20230907,ARI,CHN,6,2,Javier Assad,Ryne Nelson,-4,4.49,2.24,0
20230907,LAN,MIA,10,0,Braxton Garrett,Ryan Pepiot,-10,4.05,4.31,0
20230907,CLE,ANA,2,3,Jhonathan Diaz,Cal Quantrill,1,4.81,4.31,1
20230907,DET,NYA,10,3,Carlos Rodon,Eduardo Rodriguez,-7,2.64,4.2,0
20230907,SEA,TBA,1,0,Zack Littell,Luis Castillo,-1,3.64,3.31,0
20230908,PIT,ATL,2,8,Bryce Elder,Mitch Keller,6,4.25,4.23,1
20230908,ARI,CHN,1,0,Jameson Taillon,Zac Gallen,-1,4.2,3.17,0
20230908,SLN,CIN,9,4,Andrew Abbott,Drew Rom,-5,,,0
20230908,MIA,PHI,3,2,Cristopher Sanchez,Eury Perez,-1,4.28,,0
20230908,COL,SFN,8,9,Kyle Harrison,Ty Blach,1,,4.08,1
20230908,LAN,WAS,8,5,MacKenzie Gore,Emmet Sheehan,-3,5.21,,0
20230908,CLE,ANA,6,3,Griffin Canning,Logan Allen,-3,,6.37,0
20230908,BAL,BOS,11,2,Tanner Houck,Kyle Bradish,-9,3.86,4.49,0
20230908,CHA,DET,6,0,Reese Olson,Mike Clevinger,-6,,4.65,0
20230908,SDN,HOU,11,2,Hunter Brown,Blake Snell,-9,2.96,3.19,0
20230908,NYN,MIN,2,5,Dallas Keuchel,Kodai Senga,3,5.49,,1
20230908,MIL,NYA,8,2,Luis Severino,Colin Rea,-6,2.94,,0
20230908,SEA,TBA,4,7,Taj Bradley,George Kirby,3,,3.31,1
20230908,OAK,TEX,6,3,Jordan Montgomery,Paul Blackburn,-3,4,4.14,0
20230908,KCA,TOR,4,5,Yusei Kikuchi,Collin Snider,1,5.63,6.01,1
20230909,PIT,ATL,8,4,Dylan Dodd,Johan Oviedo,-4,,3.17,0
20230909,ARI,CHN,3,2,Justin Steele,Merrill Kelly,-1,3.59,3.62,0
20230909,SLN,CIN,4,3,Carson Spiers,Zack Thompson,-1,,3.72,0
20230909,MIA,PHI,4,8,Aaron Nola,Johnny Cueto,4,2.74,4.02,1
20230909,COL,SFN,1,9,Logan Webb,Chase Anderson,8,3.59,3.75,1
20230909,LAN,WAS,6,7,Jake Irvin,Bobby Miller,1,,,1
20230909,CLE,ANA,2,6,Tyler Anderson,Lucas Giolito,4,3.1,4.23,1
20230909,BAL,BOS,13,12,Chris Sale,Jack Flaherty,-1,4.08,4.94,0
20230909,CHA,DET,1,3,Tarik Skubal,Jose Urena,2,3.31,4.94,1
20230909,SDN,HOU,5,7,Cristian Javier,Seth Lugo,2,2.43,3.46,1
20230909,NYN,MIN,4,8,Kenta Maeda,David Peterson,4,,3.94,1
20230909,MIL,NYA,9,2,Michael King,Wade Miley,-7,2.83,3.89,0
20230909,SEA,TBA,5,7,Aaron Civale,Trent Thornton,2,3.8,5.17,1
20230909,OAK,TEX,2,3,Nathan Eovaldi,Sean Newcomb,1,4.31,6.53,1
20230909,KCA,TOR,1,5,Kevin Gausman,James McArthur,4,3.34,,1
20230910,PIT,ATL,2,5,Allan Winans,Luis Ortiz,3,,,1
20230910,ARI,CHN,2,5,Kyle Hendricks,Joe Mantiply,3,5.07,3.22,1
20230910,SLN,CIN,1,7,Hunter Greene,Miles Mikolas,6,4,3.89,1
20230910,MIA,PHI,5,4,Ranger Suarez,Steven Okert,-1,3.78,3.22,0
20230910,COL,SFN,3,6,Keaton Winn,Peter Lambert,3,,,1
20230910,LAN,WAS,7,3,Trevor Williams,Ryan Yarbrough,-4,3.67,4.4,0
20230910,CLE,ANA,1,2,Kenny Rosenberg,Tanner Bibee,1,3.97,,1
20230910,BAL,BOS,3,7,Brayan Bello,Grayson Rodriguez,4,3.8,,1
20230910,CHA,DET,2,3,Sawyer Gipson-Long,Jesse Scholtens,1,,,1
20230910,SDN,HOU,2,12,J. P. France,Matt Waldron,10,,,1
20230910,NYN,MIN,2,0,Pablo Lopez,Tylor Megill,-2,3.75,4.31,0
20230910,MIL,NYA,3,4,Gerrit Cole,Corbin Burnes,1,3.31,3.05,1
20230910,SEA,TBA,3,6,Zach Eflin,Bryce Miller,3,3.27,,1
20230910,OAK,TEX,4,9,Jon Gray,Luis Medina,5,3.59,,1
20230910,KCA,TOR,2,5,Jose Berrios,Cole Ragans,3,5.11,4.78,1
20230911,CHN,COL,5,4,Kyle Freeland,Jordan Wicks,-1,5.14,,0
20230911,SDN,LAN,11,8,Gavin Stone,Pedro Avila,-3,,6.17,0
20230911,MIA,MIL,0,12,Brandon Woodruff,Jesus Luzardo,12,3.15,3.39,1
20230911,ARI,NYN,4,3,Jose Quintana,Zach Davies,-1,3.86,4.56,0
20230911,ATL,PHI,10,8,Taijuan Walker,Charlie Morton,-2,3.94,4.11,0
20230911,ATL,PHI,5,7,Michael Lorenzen,Kyle Wright,2,3.91,3.89,1
20230911,WAS,PIT,6,2,Andre Jackson,Patrick Corbin,-4,3.36,6.41,0
20230911,CLE,SFN,4,5,Alex Cobb,Gavin Williams,1,3.15,,1
20230911,SLN,BAL,5,11,Dean Kremer,Dakota Hudson,6,4.49,5.01,1
20230911,OAK,HOU,4,0,Framber Valdez,Mason Miller,-4,3.31,,0
20230911,TBA,MIN,7,4,Sonny Gray,Tyler Glasnow,-3,3.67,5.75,0
20230911,ANA,SEA,8,5,Logan Gilbert,Reid Detmers,-3,4.11,4.05,0
20230911,TEX,TOR,10,4,Chris Bassitt,Dane Dunning,-6,3.46,4.49,0
20230912,CHN,COL,4,6,Chris Flexen,Javier Assad,2,4.62,4.49,1
20230912,SDN,LAN,2,11,Lance Lynn,Michael Wacha,9,3.62,4.56,1
20230912,MIA,MIL,1,3,Freddy Peralta,J.T. Chargois,2,2.7,,1
20230912,ARI,NYN,4,7,Jose Butto,Ryne Nelson,3,6.33,2.24,1
20230912,ATL,PHI,7,6,Zack Wheeler,Max Fried,-1,3.1,2.85,0
20230912,WAS,PIT,1,5,Bailey Falter,Joan Adon,4,4.62,6.01,1
20230912,CLE,SFN,3,1,Sean Manaea,Cal Quantrill,-2,4.05,4.31,0
20230912,SLN,BAL,5,2,John Means,Adam Wainwright,-3,4.31,4.53,0
20230912,NYA,BOS,3,2,Nick Pivetta,Randy Vasquez,-1,4.65,,0
20230912,NYA,BOS,4,1,Kutter Crawford,Carlos Rodon,-3,4.62,2.64,0
20230912,KCA,CHA,2,6,Dylan Cease,Brady Singer,4,2.7,3.97,1
20230912,KCA,CHA,11,10,Touki Toussaint,Jordan Lyles,-1,4.02,4.94,0
20230912,CIN,DET,6,5,Joey Wentz,Brandon Williamson,-1,3.62,,0
20230912,OAK,HOU,6,2,Justin Verlander,JP Sears,-4,2.66,4.49,0
20230912,TBA,MIN,2,3,Joe Ryan,Zack Littell,1,3.57,3.64,1
20230912,ANA,SEA,0,8,Bryan Woo,Patrick Sandoval,8,,3.91,1
20230912,TEX,TOR,6,3,Hyun-Jin Ryu,Max Scherzer,-3,,2.87,0
20230913,CHN,COL,3,7,Ty Blach,Jameson Taillon,4,4.08,4.2,1
20230913,SDN,LAN,6,1,Ryan Pepiot,Blake Snell,-5,4.31,3.19,0
20230913,MIA,MIL,2,0,Trevor Megill,Braxton Garrett,-2,4.91,4.05,0
20230913,ARI,NYN,1,7,Joey Lucchesi,Zac Gallen,6,,3.17,1
20230913,ATL,PHI,4,1,Cristopher Sanchez,Spencer Strider,-3,4.28,2.39,0
20230913,WAS,PIT,6,7,Colin Selby,Jackson Rutledge,1,,,1
20230913,CLE,SFN,5,6,Kyle Harrison,Logan Allen,1,,6.37,1
20230913,SLN,BAL,1,0,Kyle Gibson,Drew Rom,-1,4.46,,0
20230913,KCA,CHA,7,1,Mike Clevinger,Steven Cruz,-6,4.65,,0
20230913,CIN,DET,4,3,Eduardo Rodriguez,Connor Phillips,-1,4.2,,0
20230913,OAK,HOU,2,6,Hunter Brown,Paul Blackburn,4,2.96,4.14,1
